message_id,conversation_id,sender_role,content,created_at,dt_prev_sec,msg_len,reaction,label
28_2,28,buyer,실물 사진 더 보여주실 수 있나요?,2025-10-06T00:19:09.375775,272,19,0,0
28_3,28,seller,오늘 오후 가능합니다,2025-10-06T00:25:40.375775,391,11,0,0
28_4,28,buyer,알겠습니다. 구매할게요,2025-10-06T00:26:17.375775,37,12,0,0
28_5,28,seller,네고 조금 가능합니다,2025-10-06T00:32:38.375775,381,11,0,0
28_6,28,buyer,감사합니다,2025-10-06T00:35:34.375775,176,5,0,0
28_7,28,seller,확인했습니다,2025-10-06T00:42:00.375775,386,6,0,0
28_8,28,buyer,아 그렇군요,2025-10-06T01:49:28.375775,4048,6,0,0
28_9,28,seller,확인했습니다,2025-10-06T02:11:38.375775,1330,6,0,0
29_0,29,buyer,배송비 포함인가요?,2025-10-11T00:11:44.375799,0,10,0,0
29_1,29,seller,네고 조금 가능합니다,2025-10-11T00:18:04.375799,380,11,0,0
29_2,29,buyer,가격 네고 가능할까요?,2025-10-11T00:23:22.375799,318,12,0,0
29_3,29,seller,배송비 별도입니다,2025-10-11T00:26:30.375799,188,9,0,0
29_4,29,buyer,알겠습니다. 구매할게요,2025-10-11T00:28:42.375799,132,12,0,0
29_5,29,seller,알겠습니다,2025-10-11T00:37:23.375799,521,5,0,0
29_6,29,buyer,아 그렇군요,2025-10-11T00:41:02.375799,219,6,0,0
29_7,29,seller,현재 다른 분과 거래 진행 중입니다,2025-10-11T01:39:00.375799,3478,19,1,0
29_8,29,buyer,아 그렇군요,2025-10-11T03:20:06.375799,6066,6,0,1
30_0,30,buyer,실물 사진 더 보여주실 수 있나요?,2025-10-06T00:11:44.375821,0,19,1,0
30_1,30,seller,네고 조금 가능합니다,2025-10-06T00:19:17.375821,453,11,1,0
30_2,30,buyer,알겠습니다. 구매할게요,2025-10-06T00:22:20.375821,183,12,0,0
30_3,30,seller,상품 상태 아주 좋습니다,2025-10-06T00:26:15.375821,235,13,0,0
30_4,30,buyer,직거래 가능한가요?,2025-10-06T00:34:19.375821,484,10,0,0
30_5,30,seller,직거래 가능합니다,2025-10-06T00:38:11.375821,232,9,0,0
30_6,30,buyer,배송비 포함인가요?,2025-10-06T00:44:39.375821,388,10,0,0
30_7,30,seller,오늘 오후 가능합니다,2025-10-06T00:50:13.375821,334,11,0,0
30_8,30,buyer,상품 상태는 어떤가요?,2025-10-06T00:55:37.375821,324,12,0,0
31_0,31,buyer,빠른 답변 감사드려요,2025-10-02T00:11:44.375842,0,11,0,0
31_1,31,seller,상품 상태 아주 좋습니다,2025-10-02T00:12:35.375842,51,13,0,0
31_2,31,buyer,네 좋습니다!,2025-10-02T00:17:41.375842,306,7,0,0
31_3,31,seller,네고 조금 가능합니다,2025-10-02T00:25:09.375842,448,11,0,0
31_4,31,buyer,네 좋습니다!,2025-10-02T00:33:28.375842,499,7,0,0
31_5,31,seller,오늘 오후 가능합니다,2025-10-02T00:35:15.375842,107,11,0,0
31_6,31,buyer,빠른 답변 감사드려요,2025-10-02T00:42:31.375842,436,11,0,0
31_7,31,seller,네,2025-10-02T00:42:50.375842,19,1,0,0
31_8,31,buyer,다른 상품이랑 비교 좀 해보고 연락드릴게요,2025-10-02T00:46:13.375842,203,23,1,0
31_9,31,seller,직거래는 어렵습니다,2025-10-02T02:09:24.375842,4991,10,0,0
31_10,31,buyer,다른 상품이랑 비교 좀 해보고 연락드릴게요,2025-10-02T03:02:10.375842,3166,23,1,1
32_0,32,buyer,네 좋습니다!,2025-10-25T00:11:44.375868,0,7,0,0
32_1,32,seller,"네, 구매 가능합니다!",2025-10-25T00:12:49.375868,65,12,1,0
32_2,32,buyer,배송비 포함인가요?,2025-10-25T00:17:28.375868,279,10,0,0
32_3,32,seller,배송비 별도입니다,2025-10-25T00:25:46.375868,498,9,1,0
32_4,32,buyer,감사합니다,2025-10-25T00:34:09.375868,503,5,0,0
32_5,32,seller,오늘 오후 가능합니다,2025-10-25T00:43:45.375868,576,11,0,0
32_6,32,buyer,네 좋습니다!,2025-10-25T00:51:12.375868,447,7,0,0
32_7,32,seller,배송비 별도입니다,2025-10-25T00:57:25.375868,373,9,0,0
32_8,32,buyer,네 좋습니다!,2025-10-25T01:06:23.375868,538,7,0,0
32_9,32,seller,"네, 구매 가능합니다!",2025-10-25T01:12:31.375868,368,12,0,0
33_0,33,buyer,빠른 답변 감사드려요,2025-10-11T00:11:44.375892,0,11,0,0
33_1,33,seller,오늘 오후 가능합니다,2025-10-11T00:12:40.375892,56,11,0,0
33_2,33,buyer,실물 사진 더 보여주실 수 있나요?,2025-10-11T00:14:24.375892,104,19,0,0
33_3,33,seller,네고 조금 가능합니다,2025-10-11T00:19:36.375892,312,11,0,0
33_4,33,buyer,가격 네고 가능할까요?,2025-10-11T00:20:04.375892,28,12,0,0
33_5,33,seller,상품 상태 아주 좋습니다,2025-10-11T00:26:44.375892,400,13,0,0
33_6,33,buyer,알겠습니다. 구매할게요,2025-10-11T00:33:50.375892,426,12,0,0
33_7,33,seller,현재 다른 분과 거래 진행 중입니다,2025-10-11T00:43:24.375892,574,19,0,0
33_8,33,buyer,고민 좀 해볼게요,2025-10-11T00:45:30.375892,126,9,0,0
33_9,33,seller,가격은 정찰제입니다,2025-10-11T01:24:57.375892,2367,10,0,0
33_10,33,buyer,다른 상품이랑 비교 좀 해보고 연락드릴게요,2025-10-11T01:34:47.375892,590,23,0,1
34_0,34,buyer,네 좋습니다!,2025-10-02T00:11:44.375917,0,7,0,0
34_1,34,seller,알겠습니다,2025-10-02T00:12:42.375917,58,5,0,0
34_2,34,buyer,고민 좀 해볼게요,2025-10-02T00:18:00.375917,318,9,0,0
34_3,34,seller,죄송하지만 네고는 어렵습니다,2025-10-02T00:30:55.375917,775,15,1,0
34_4,34,buyer,...,2025-10-02T01:30:04.375917,3549,3,0,1
35_0,35,buyer,이 상품 아직 구매 가능한가요?,2025-10-18T00:11:44.375930,0,17,0,0
35_1,35,seller,확인했습니다,2025-10-18T00:17:19.375930,335,6,0,0
35_2,35,buyer,아 그렇군요,2025-10-18T00:24:48.375930,449,6,0,0
35_3,35,seller,현재 다른 분과 거래 진행 중입니다,2025-10-18T00:59:10.375930,2062,19,1,0
35_4,35,buyer,음... 좀 비싸네요,2025-10-18T01:42:04.375930,2574,11,1,1
36_0,36,buyer,가격 네고 가능할까요?,2025-09-26T00:11:44.375943,0,12,1,0
36_1,36,seller,직거래 가능합니다,2025-09-26T00:12:14.375943,30,9,0,0
36_2,36,buyer,알겠습니다. 구매할게요,2025-09-26T00:20:10.375943,476,12,0,0
36_3,36,seller,오늘 오후 가능합니다,2025-09-26T00:22:08.375943,118,11,0,0
36_4,36,buyer,그럼 그렇게 진행해주세요,2025-09-26T00:29:57.375943,469,13,1,0
36_5,36,seller,"네, 구매 가능합니다!",2025-09-26T00:34:35.375943,278,12,0,0
36_6,36,buyer,실물 사진 더 보여주실 수 있나요?,2025-09-26T00:38:32.375943,237,19,0,0
36_7,36,seller,사진 보내드릴게요,2025-09-26T00:48:24.375943,592,9,1,0
36_8,36,buyer,네 좋습니다!,2025-09-26T00:50:11.375943,107,7,0,0
37_0,37,buyer,네 좋습니다!,2025-10-03T00:11:44.375964,0,7,0,0
37_1,37,seller,오늘 오후 가능합니다,2025-10-03T00:15:59.375964,255,11,0,0
37_2,37,buyer,네 좋습니다!,2025-10-03T00:24:57.375964,538,7,0,0
37_3,37,seller,상품 상태 아주 좋습니다,2025-10-03T00:34:16.375964,559,13,0,0
37_4,37,buyer,상품 상태는 어떤가요?,2025-10-03T00:38:27.375964,251,12,1,0
37_5,37,seller,네고 조금 가능합니다,2025-10-03T00:48:03.375964,576,11,0,0
37_6,37,buyer,감사합니다,2025-10-03T00:54:03.375964,360,5,0,0
37_7,37,seller,상품 상태 아주 좋습니다,2025-10-03T01:01:23.375964,440,13,0,0
37_8,37,buyer,가격 네고 가능할까요?,2025-10-03T01:04:08.375964,165,12,0,0
37_9,37,seller,배송비 별도입니다,2025-10-03T01:04:58.375964,50,9,0,0
37_10,37,buyer,감사합니다,2025-10-03T01:14:44.375964,586,5,1,0
37_11,37,seller,네고 조금 가능합니다,2025-10-03T01:18:10.375964,206,11,1,0
37_12,37,buyer,감사합니다,2025-10-03T01:26:29.375964,499,5,0,0
37_13,37,seller,상품 상태 아주 좋습니다,2025-10-03T01:29:27.375964,178,13,0,0
37_14,37,buyer,그럼 그렇게 진행해주세요,2025-10-03T01:36:52.375964,445,13,0,0
37_15,37,seller,네,2025-10-03T01:42:54.375964,362,1,0,0
37_16,37,buyer,음... 좀 비싸네요,2025-10-03T02:08:07.375964,1513,11,0,0
37_17,37,seller,가격은 정찰제입니다,2025-10-03T03:09:13.375964,3666,10,0,0
38_0,38,buyer,실물 사진 더 보여주실 수 있나요?,2025-10-22T00:11:44.376004,0,19,0,0
38_1,38,seller,네고 조금 가능합니다,2025-10-22T00:15:57.376004,253,11,0,0
38_2,38,buyer,네 좋습니다!,2025-10-22T00:23:43.376004,466,7,0,0
38_3,38,seller,네,2025-10-22T00:28:14.376004,271,1,1,0
38_4,38,buyer,죄송합니다만 다시 생각해볼게요,2025-10-22T01:04:47.376004,2193,16,0,0
38_5,38,seller,확인했습니다,2025-10-22T01:21:14.376004,987,6,0,0
39_0,39,buyer,가격 네고 가능할까요?,2025-10-22T00:11:44.376021,0,12,0,0
39_1,39,seller,상품 상태 아주 좋습니다,2025-10-22T00:16:40.376021,296,13,1,0
39_2,39,buyer,직거래 가능한가요?,2025-10-22T00:20:51.376021,251,10,0,0
39_3,39,seller,배송비 별도입니다,2025-10-22T00:21:15.376021,24,9,0,0
39_4,39,buyer,그럼 그렇게 진행해주세요,2025-10-22T00:27:56.376021,401,13,0,0
39_5,39,seller,네고 조금 가능합니다,2025-10-22T00:31:12.376021,196,11,0,0
39_6,39,buyer,상품 상태는 어떤가요?,2025-10-22T00:36:53.376021,341,12,0,0
39_7,39,seller,네고 조금 가능합니다,2025-10-22T00:39:39.376021,166,11,0,0
39_8,39,buyer,상품 상태는 어떤가요?,2025-10-22T00:45:00.376021,321,12,0,0
39_9,39,seller,네고 조금 가능합니다,2025-10-22T00:54:45.376021,585,11,0,0
40_0,40,buyer,언제 거래 가능하신가요?,2025-10-01T00:11:44.376044,0,13,0,0
40_1,40,seller,네고 조금 가능합니다,2025-10-01T00:16:13.376044,269,11,0,0
40_2,40,buyer,알겠습니다. 구매할게요,2025-10-01T00:24:12.376044,479,12,0,0
40_3,40,seller,네고 조금 가능합니다,2025-10-01T00:26:21.376044,129,11,0,0
40_4,40,buyer,네 좋습니다!,2025-10-01T00:33:15.376044,414,7,0,0
40_5,40,seller,"네, 구매 가능합니다!",2025-10-01T00:35:30.376044,135,12,0,0
40_6,40,buyer,가격 네고 가능할까요?,2025-10-01T00:41:20.376044,350,12,0,0
40_7,40,seller,배송비 별도입니다,2025-10-01T00:42:14.376044,54,9,1,0
40_8,40,buyer,빠른 답변 감사드려요,2025-10-01T00:48:23.376044,369,11,1,0
40_9,40,seller,네고 조금 가능합니다,2025-10-01T00:51:03.376044,160,11,0,0
41_0,41,buyer,언제 거래 가능하신가요?,2025-09-27T00:11:44.376069,0,13,1,0
41_1,41,seller,상품 상태 아주 좋습니다,2025-09-27T00:17:40.376069,356,13,0,0
41_2,41,buyer,직거래 가능한가요?,2025-09-27T00:24:30.376069,410,10,0,0
41_3,41,seller,"네, 구매 가능합니다!",2025-09-27T00:25:54.376069,84,12,0,0
41_4,41,buyer,빠른 답변 감사드려요,2025-09-27T00:35:01.376069,547,11,0,0
41_5,41,seller,직거래 가능합니다,2025-09-27T00:38:56.376069,235,9,0,0
41_6,41,buyer,알겠습니다. 구매할게요,2025-09-27T00:41:05.376069,129,12,0,0
41_7,41,seller,상품 상태 아주 좋습니다,2025-09-27T00:49:29.376069,504,13,1,0
41_8,41,buyer,알겠습니다. 구매할게요,2025-09-27T00:53:36.376069,247,12,0,0
41_9,41,seller,알겠습니다,2025-09-27T00:54:53.376069,77,5,1,0
41_10,41,buyer,고민 좀 해볼게요,2025-09-27T01:04:41.376069,588,9,0,0
41_11,41,seller,가격은 정찰제입니다,2025-09-27T02:01:33.376069,3412,10,0,0
42_0,42,buyer,감사합니다,2025-10-13T00:11:44.376097,0,5,1,0
42_1,42,seller,확인했습니다,2025-10-13T00:13:08.376097,84,6,0,0
42_2,42,buyer,죄송합니다만 다시 생각해볼게요,2025-10-13T00:14:03.376097,55,16,0,0
42_3,42,seller,확인했습니다,2025-10-13T00:55:45.376097,2502,6,0,0
42_4,42,buyer,죄송합니다만 다시 생각해볼게요,2025-10-13T02:11:20.376097,4535,16,0,1
43_0,43,buyer,알겠습니다. 구매할게요,2025-10-19T00:11:44.376110,0,12,0,0
43_1,43,seller,직거래 가능합니다,2025-10-19T00:15:16.376110,212,9,0,0
43_2,43,buyer,직거래 가능한가요?,2025-10-19T00:20:49.376110,333,10,0,0
43_3,43,seller,"네, 구매 가능합니다!",2025-10-19T00:30:10.376110,561,12,1,0
43_4,43,buyer,네 좋습니다!,2025-10-19T00:34:24.376110,254,7,0,0
43_5,43,seller,오늘 오후 가능합니다,2025-10-19T00:39:30.376110,306,11,0,0
43_6,43,buyer,감사합니다,2025-10-19T00:44:16.376110,286,5,0,0
43_7,43,seller,배송비 별도입니다,2025-10-19T00:45:28.376110,72,9,0,0
44_0,44,buyer,이 상품 아직 구매 가능한가요?,2025-10-09T00:11:44.376129,0,17,1,0
44_1,44,seller,배송비 별도입니다,2025-10-09T00:16:33.376129,289,9,0,0
44_2,44,buyer,빠른 답변 감사드려요,2025-10-09T00:19:58.376129,205,11,0,0
44_3,44,seller,오늘 오후 가능합니다,2025-10-09T00:26:35.376129,397,11,0,0
44_4,44,buyer,이 상품 아직 구매 가능한가요?,2025-10-09T00:27:04.376129,29,17,0,0
44_5,44,seller,사진 보내드릴게요,2025-10-09T00:27:15.376129,11,9,0,0
44_6,44,buyer,알겠습니다. 구매할게요,2025-10-09T00:31:33.376129,258,12,0,0
44_7,44,seller,알겠습니다,2025-10-09T00:37:13.376129,340,5,0,0
44_8,44,buyer,다른 상품이랑 비교 좀 해보고 연락드릴게요,2025-10-09T00:41:56.376129,283,23,0,0
44_9,44,seller,알겠습니다,2025-10-09T01:04:02.376129,1326,5,0,0
44_10,44,buyer,음... 좀 비싸네요,2025-10-09T01:58:05.376129,3243,11,0,1
45_0,45,buyer,언제 거래 가능하신가요?,2025-10-05T00:11:44.376154,0,13,0,0
45_1,45,seller,오늘 오후 가능합니다,2025-10-05T00:14:23.376154,159,11,0,0
45_2,45,buyer,이 상품 아직 구매 가능한가요?,2025-10-05T00:19:08.376154,285,17,0,0
45_3,45,seller,직거래 가능합니다,2025-10-05T00:20:03.376154,55,9,1,0
45_4,45,buyer,알겠습니다. 구매할게요,2025-10-05T00:21:57.376154,114,12,0,0
45_5,45,seller,사진 보내드릴게요,2025-10-05T00:30:56.376154,539,9,0,0
45_6,45,buyer,감사합니다,2025-10-05T00:40:49.376154,593,5,1,0
45_7,45,seller,알겠습니다,2025-10-05T00:44:38.376154,229,5,0,0
45_8,45,buyer,다른 상품이랑 비교 좀 해보고 연락드릴게요,2025-10-05T00:46:46.376154,128,23,0,0
45_9,45,seller,네,2025-10-05T01:21:02.376154,2056,1,0,0
45_10,45,buyer,아 그렇군요,2025-10-05T03:07:05.376154,6363,6,0,1
46_0,46,buyer,빠른 답변 감사드려요,2025-10-04T00:11:44.376181,0,11,0,0
46_1,46,seller,오늘 오후 가능합니다,2025-10-04T00:19:17.376181,453,11,0,0
46_2,46,buyer,알겠습니다. 구매할게요,2025-10-04T00:22:09.376181,172,12,0,0
46_3,46,seller,직거래 가능합니다,2025-10-04T00:32:01.376181,592,9,0,0
46_4,46,buyer,그럼 그렇게 진행해주세요,2025-10-04T00:40:10.376181,489,13,0,0
46_5,46,seller,네고 조금 가능합니다,2025-10-04T00:44:07.376181,237,11,1,0
46_6,46,buyer,언제 거래 가능하신가요?,2025-10-04T00:51:01.376181,414,13,1,0
46_7,46,seller,직거래 가능합니다,2025-10-04T01:00:14.376181,553,9,1,0
46_8,46,buyer,직거래 가능한가요?,2025-10-04T01:03:19.376181,185,10,0,0
46_9,46,seller,상품 상태 아주 좋습니다,2025-10-04T01:11:48.376181,509,13,0,0
46_10,46,buyer,알겠습니다. 구매할게요,2025-10-04T01:18:50.376181,422,12,0,0
46_11,46,seller,네,2025-10-04T01:22:05.376181,195,1,0,0
46_12,46,buyer,아 그렇군요,2025-10-04T02:04:42.376181,2557,6,0,0
46_13,46,seller,직거래는 어렵습니다,2025-10-04T02:42:42.376181,2280,10,0,0
47_0,47,buyer,감사합니다,2025-10-24T00:11:44.376220,0,5,0,0
47_1,47,seller,상품 상태 아주 좋습니다,2025-10-24T00:12:54.376220,70,13,1,0
47_2,47,buyer,가격 네고 가능할까요?,2025-10-24T00:20:22.376220,448,12,0,0
47_3,47,seller,배송비 별도입니다,2025-10-24T00:26:10.376220,348,9,0,0
47_4,47,buyer,감사합니다,2025-10-24T00:29:40.376220,210,5,1,0
47_5,47,seller,직거래 가능합니다,2025-10-24T00:37:23.376220,463,9,0,0
47_6,47,buyer,실물 사진 더 보여주실 수 있나요?,2025-10-24T00:39:31.376220,128,19,0,0
47_7,47,seller,확인했습니다,2025-10-24T00:45:02.376220,331,6,0,0
47_8,47,buyer,죄송합니다만 다시 생각해볼게요,2025-10-24T01:26:22.376220,2480,16,0,0
47_9,47,seller,확인했습니다,2025-10-24T02:58:08.376220,5506,6,0,0
48_0,48,buyer,감사합니다,2025-09-29T00:11:44.376243,0,5,0,0
48_1,48,seller,오늘 오후 가능합니다,2025-09-29T00:12:13.376243,29,11,0,0
48_2,48,buyer,그럼 그렇게 진행해주세요,2025-09-29T00:17:32.376243,319,13,0,0
48_3,48,seller,상품 상태 아주 좋습니다,2025-09-29T00:21:24.376243,232,13,0,0
48_4,48,buyer,직거래 가능한가요?,2025-09-29T00:22:06.376243,42,10,0,0
48_5,48,seller,죄송하지만 네고는 어렵습니다,2025-09-29T00:24:25.376243,139,15,0,0
48_6,48,buyer,죄송합니다만 다시 생각해볼게요,2025-09-29T00:28:34.376243,249,16,1,0
48_7,48,seller,알겠습니다,2025-09-29T01:05:01.376243,2187,5,0,0
48_8,48,buyer,...,2025-09-29T01:19:58.376243,897,3,0,1
49_0,49,buyer,네 좋습니다!,2025-10-14T00:11:44.376267,0,7,0,0
49_1,49,seller,"네, 구매 가능합니다!",2025-10-14T00:14:02.376267,138,12,0,0
49_2,49,buyer,배송비 포함인가요?,2025-10-14T00:18:47.376267,285,10,0,0
49_3,49,seller,오늘 오후 가능합니다,2025-10-14T00:23:13.376267,266,11,0,0
49_4,49,buyer,이 상품 아직 구매 가능한가요?,2025-10-14T00:28:34.376267,321,17,0,0
49_5,49,seller,네고 조금 가능합니다,2025-10-14T00:37:37.376267,543,11,0,0
49_6,49,buyer,상품 상태는 어떤가요?,2025-10-14T00:41:45.376267,248,12,0,0
49_7,49,seller,"네, 구매 가능합니다!",2025-10-14T00:44:00.376267,135,12,0,0
49_8,49,buyer,알겠습니다. 구매할게요,2025-10-14T00:44:49.376267,49,12,1,0
49_9,49,seller,사진 보내드릴게요,2025-10-14T00:50:15.376267,326,9,0,0
49_10,49,buyer,알겠습니다. 구매할게요,2025-10-14T00:58:36.376267,501,12,0,0
49_11,49,seller,사진 보내드릴게요,2025-10-14T01:03:29.376267,293,9,0,0
49_12,49,buyer,그럼 그렇게 진행해주세요,2025-10-14T01:10:29.376267,420,13,0,0
50_0,50,buyer,그럼 그렇게 진행해주세요,2025-10-13T00:11:44.376298,0,13,0,0
50_1,50,seller,사진 보내드릴게요,2025-10-13T00:19:12.376298,448,9,0,0
50_2,50,buyer,언제 거래 가능하신가요?,2025-10-13T00:23:42.376298,270,13,0,0
50_3,50,seller,"네, 구매 가능합니다!",2025-10-13T00:28:38.376298,296,12,1,0
50_4,50,buyer,이 상품 아직 구매 가능한가요?,2025-10-13T00:30:17.376298,99,17,0,0
50_5,50,seller,가격은 정찰제입니다,2025-10-13T00:33:27.376298,190,10,0,0
50_6,50,buyer,고민 좀 해볼게요,2025-10-13T01:59:03.376298,5136,9,1,0
50_7,50,seller,현재 다른 분과 거래 진행 중입니다,2025-10-13T02:04:32.376298,329,19,0,0
51_0,51,buyer,직거래 가능한가요?,2025-10-16T00:11:44.376317,0,10,0,0
51_1,51,seller,"네, 구매 가능합니다!",2025-10-16T00:12:49.376317,65,12,0,0
51_2,51,buyer,직거래 가능한가요?,2025-10-16T00:16:23.376317,214,10,0,0
51_3,51,seller,직거래 가능합니다,2025-10-16T00:19:34.376317,191,9,0,0
51_4,51,buyer,가격 네고 가능할까요?,2025-10-16T00:20:16.376317,42,12,0,0
51_5,51,seller,직거래 가능합니다,2025-10-16T00:24:35.376317,259,9,0,0
51_6,51,buyer,알겠습니다. 구매할게요,2025-10-16T00:34:11.376317,576,12,0,0
51_7,51,seller,직거래는 어렵습니다,2025-10-16T00:41:17.376317,426,10,0,0
51_8,51,buyer,아 그렇군요,2025-10-16T01:14:51.376317,2014,6,1,0
51_9,51,seller,가격은 정찰제입니다,2025-10-16T01:28:12.376317,801,10,0,0
52_0,52,buyer,빠른 답변 감사드려요,2025-10-09T00:11:44.376340,0,11,0,0
52_1,52,seller,오늘 오후 가능합니다,2025-10-09T00:18:34.376340,410,11,1,0
52_2,52,buyer,이 상품 아직 구매 가능한가요?,2025-10-09T00:22:49.376340,255,17,1,0
52_3,52,seller,오늘 오후 가능합니다,2025-10-09T00:27:12.376340,263,11,0,0
52_4,52,buyer,네 좋습니다!,2025-10-09T00:27:36.376340,24,7,0,0
52_5,52,seller,직거래 가능합니다,2025-10-09T00:27:51.376340,15,9,0,0
52_6,52,buyer,빠른 답변 감사드려요,2025-10-09T00:33:08.376340,317,11,1,0
52_7,52,seller,알겠습니다,2025-10-09T00:42:02.376340,534,5,0,0
52_8,52,buyer,다른 상품이랑 비교 좀 해보고 연락드릴게요,2025-10-09T00:45:12.376340,190,23,1,0
52_9,52,seller,네,2025-10-09T01:16:00.376340,1848,1,0,0
52_10,52,buyer,고민 좀 해볼게요,2025-10-09T02:36:42.376340,4842,9,0,1
53_0,53,buyer,이 상품 아직 구매 가능한가요?,2025-09-29T00:11:44.376365,0,17,0,0
53_1,53,seller,네고 조금 가능합니다,2025-09-29T00:20:29.376365,525,11,0,0
53_2,53,buyer,상품 상태는 어떤가요?,2025-09-29T00:26:58.376365,389,12,1,0
53_3,53,seller,사진 보내드릴게요,2025-09-29T00:36:16.376365,558,9,0,0
53_4,53,buyer,배송비 포함인가요?,2025-09-29T00:43:34.376365,438,10,0,0
53_5,53,seller,상품 상태 아주 좋습니다,2025-09-29T00:45:02.376365,88,13,0,0
53_6,53,buyer,가격 네고 가능할까요?,2025-09-29T00:47:05.376365,123,12,0,0
53_7,53,seller,직거래는 어렵습니다,2025-09-29T00:49:27.376365,142,10,0,0
53_8,53,buyer,음... 좀 비싸네요,2025-09-29T01:36:19.376365,2812,11,0,0
53_9,53,seller,확인했습니다,2025-09-29T03:19:42.376365,6203,6,0,0
54_0,54,buyer,이 상품 아직 구매 가능한가요?,2025-10-11T00:11:44.376390,0,17,1,0
54_1,54,seller,배송비 별도입니다,2025-10-11T00:15:20.376390,216,9,0,0
